n   Yn
281	1
282	0
283	0
284	1
285	0
286	0
287	0
288	0
289	0
290	0
291	1
292	1
293	0
294	1
295	1
296	1
297	0
298	0
299	0
300	1
301	1
302	0
303	1
304	1
305	0
306	1
307	0
308	0
309	0
310	1
311	0
312	0
313	0
314	0
315	0
316	1
317	1
318	0
319	1
320	1
321	1
322	1
323	0
324	0
325	1
326	1
327	0
328	1
329	0
330	0
331	1
332	1
333	1
334	0
335	1
336	1
337	1
338	1
339	1
340	1
341	0
342	0
343	1
344	0
345	1
346	1
347	0
348	0
349	1
350	0
351	1
352	0
353	0
354	0
355	0
356	0
357	1
358	1
359	0
360	1
361	1
362	0
363	0
364	0
365	1
366	1
367	1
368	0
369	1
370	0
371	0
372	1
373	1
374	1
375	1
376	1
377	0
378	1
379	1
380	0
381	1
382	1
383	0
384	1
385	0
386	0
387	0
388	1
389	0
390	1
391	0
392	0
393	0
394	1
395	0
396	1
397	1
398	1
399	1
400	1
401	1
402	1
403	0
404	1
405	0
406	0
407	0
408	1
409	1
410	1
411	0
412	0
413	1
414	0
415	0
416	0
417	0
418	1
419	1
420	0
421	0
422	1
423	1
424	1
425	1
426	1
427	1
428	0
429	1
430	0
431	0
432	0
433	0
434	0
435	1
436	0
437	1
438	0
439	0
440	1
441	1
442	1
443	0
444	0
445	1
446	0
447	0
448	1
449	0
450	1
451	0
452	1
453	1
454	1
455	1
456	0
457	1
458	0
459	1
460	1
461	1
462	0
463	1
464	1
465	1
466	0
467	1
468	0
469	1
470	0
471	1
472	0
473	1
474	1
475	1
476	0
477	0
478	0
479	1
480	0
481	0
482	0
483	0
484	0
485	1
486	0
487	1
488	1
489	0
490	1
491	1
492	0
493	0
494	1
495	0
496	1
497	0
498	0
499	1
500	0
501	0
502	0
503	0
504	1
505	1
506	1
507	0
508	0
509	1
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	1
518	1
519	1
520	1
521	1
522	1
523	1
524	0
525	0
526	0
527	0
528	0
529	1
530	1
531	0
532	1
533	0
534	0
535	0
536	1
537	1
538	0
539	0
540	0
541	1
542	1
543	0
544	1
545	1
546	0
547	1
548	1
549	0
550	1
551	0
552	1
553	0
554	0
555	1
556	1
557	1
558	1
559	1
560	1
561	0
562	1
563	0
564	1
565	0
566	1
567	0
568	0
569	1
570	1
571	0
572	0
573	1
574	0
575	1
576	0
577	0
578	1
579	0
580	0
581	0
582	0
583	0
584	1
585	1
586	1
587	0
588	0
589	0
590	1
591	0
592	1
593	1
594	1
595	0
596	1
597	1
598	1
599	1
600	1
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	1
610	0
611	0
612	0
613	0
614	1
615	0
616	1
617	1
618	0
619	0
620	0
621	0
622	0
623	1
624	0
625	1
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	1
636	1
637	0
638	1
639	0
640	1
641	0
642	0
643	1
644	0
645	1
646	1
647	1
648	1
649	1
650	1
651	1
652	1
653	1
654	0
655	1
656	0
657	0
658	1
659	0
660	1
661	1
662	1
663	0
664	0
665	1
666	1
667	0
668	0
669	1
670	1
671	0
672	1
673	1
674	1
675	1
676	0
677	0
678	1
679	0
680	0
681	0
682	1
683	0
684	0
685	0
686	0
687	0
688	0
689	1
690	1
691	1
692	1
693	0
694	1
695	1
696	1
697	1
698	0
699	1
700	0
701	0
702	0
703	1
704	1
705	1
706	1
707	0
708	1
709	0
710	1
711	0
712	0
713	0
714	0
715	1
716	1
717	1
718	0
719	0
720	1
721	1
722	1
723	1
724	0
725	1
726	1
727	1
728	0
729	0
730	1
731	0
732	1
733	0
734	0
735	0
736	1
737	0
738	1
739	1
740	1
741	0
742	1
743	1
744	1
745	1
746	1
747	0
748	1
749	1
750	1
751	1
752	1
753	0
754	1
755	1
756	1
757	1
758	1
759	0
760	0
761	0
762	1
763	1
764	0
765	0
766	0
767	1
768	0
769	1
770	1
771	0
772	1
773	1
774	0
775	0
776	0
777	0
778	0
779	0
780	1
781	0
782	0
783	1
784	1
785	0
786	1
787	0
788	0
789	1
790	1
791	0
792	1
793	0
794	0
795	0
796	1
797	1
798	1
799	0
800	0
801	0
802	1
803	0
804	1
805	1
806	0
807	1
808	0
809	0
810	0
811	0
812	1
813	0
814	0
815	0
816	1
817	1
818	1
819	0
820	0
821	0
822	1
823	1
824	1
825	0
826	1
827	1
828	0
829	1
830	0
831	1
832	1
833	0
834	1
835	1
836	1
837	0
838	1
839	1
840	1
841	1
842	0
843	1
844	0
845	0
846	1
847	0
848	0
849	1
850	0
851	1
852	0
853	1
854	1
855	0
856	1
857	0
858	1
859	1
860	1
861	0
862	1
863	1
864	0
865	1
866	1
867	0
868	0
869	1
870	1
871	1
872	1
873	1
874	0
875	0
876	0
877	1
878	0
879	1
880	1
881	1
882	1
883	1
884	1
885	1
886	1
887	1
888	1
889	0
890	0
891	0
892	1
893	1
894	1
895	0
896	0
897	0
898	1
899	1
900	0
901	0
902	1
903	1
904	1
905	1
906	0
907	1
908	0
909	1
910	0
911	1
912	1
913	1
914	0
915	0
916	1
917	0
918	1
919	0
920	0
921	0
922	1
923	1
924	1
925	1
926	1
927	0
928	0
929	1
930	1
931	1
932	1
933	1
934	1
935	0
936	0
937	0
938	1
939	1
940	0
941	0
942	0
943	0
944	1
945	0
946	1
947	1
948	1
949	0
950	1
951	1
952	0
953	0
954	0
955	0
956	1
957	0
958	0
959	0
960	1
961	0
962	0
963	1
964	0
965	1
966	0
967	1
968	1
969	1
970	1
971	1
972	0
973	0
974	0
975	1
976	0
977	0
978	0
979	1
980	1
981	0
982	1
983	1
984	0
985	0
986	0
987	0
988	1
989	1
990	0
991	1
992	0
993	0
994	0
995	0
996	0
997	0
998	1
999	1
1000	0
1001	0
1002	1
1003	0
1004	1
1005	0
1006	0
1007	1
1008	1
1009	1
1010	1
1011	1
1012	0
1013	1
1014	0
1015	0
1016	0
1017	1
1018	0
1019	1
1020	0
1021	1
1022	1
1023	1
1024	0
1025	1
1026	1
1027	0
1028	1
1029	0
1030	1
1031	0
1032	1
1033	0
1034	0
1035	0
1036	0
1037	1
1038	0
1039	0
1040	0
1041	1
1042	1
1043	1
1044	1
1045	0
1046	0
1047	1
1048	0
1049	1
1050	0
1051	0
1052	1
1053	0
1054	1
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	1
1062	1
1063	1
1064	1
1065	1
1066	0
1067	0
1068	1
1069	1
1070	0
1071	0
1072	0
1073	0
1074	0
1075	1
1076	0
1077	1
1078	1
1079	0
1080	0
1081	1
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	1
1089	0
1090	0
1091	1
1092	0
1093	1
1094	0
1095	1
1096	1
1097	1
1098	1
1099	1
1100	0
1101	0
1102	0
1103	1
1104	0
1105	0
1106	0
1107	1
1108	1
1109	0
1110	0
1111	1
1112	1
1113	0
1114	1
1115	0
1116	1
1117	1
1118	0
1119	0
1120	0
1121	1
1122	1
1123	1
1124	1
1125	1
1126	0
1127	1
1128	1
1129	0
1130	0
1131	1
1132	1
1133	1
1134	1
1135	0
1136	0
1137	0
1138	1
1139	1
1140	1
1141	0
1142	1
1143	0
1144	0
1145	1
1146	0
1147	1
1148	1
1149	0
1150	0
1151	0
1152	0
1153	1
1154	0
1155	1
1156	0
1157	0
1158	0
1159	1
1160	0
1161	0
1162	1
1163	0
1164	0
1165	0
1166	1
1167	0
1168	1
1169	0
1170	1
1171	1
1172	0
1173	0
1174	1
1175	0
1176	0
1177	0
1178	1
1179	1
1180	0
1181	1
1182	1
1183	0
1184	0
1185	0
1186	0
1187	1
1188	1
1189	1
1190	1
1191	0
1192	0
1193	1
1194	0
1195	1
1196	0
1197	1
1198	0
1199	1
1200	0
1201	0
1202	1
1203	0
1204	1
1205	1
1206	0
1207	1
1208	0
1209	1
1210	0
1211	0
1212	0
1213	1
1214	0
1215	0
1216	1
1217	1
1218	0
1219	0
1220	1
1221	1
1222	1
1223	1
1224	1
1225	1
1226	1
1227	1
1228	1
1229	0
1230	1
1231	0
1232	1
1233	1
1234	1
1235	0
1236	0
1237	0
1238	0
1239	0
1240	1
1241	1
1242	1
1243	1
1244	0
1245	0
1246	0
1247	0
1248	1
1249	0
1250	0
1251	1
1252	0
1253	0
1254	0
1255	0
1256	1
1257	1
1258	0
1259	1
1260	0
1261	0
1262	0
1263	1
1264	1
1265	1
1266	1
1267	0
1268	0
1269	0
1270	1
1271	1
1272	0
1273	1
1274	0
1275	0
1276	1
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	1
1286	1
1287	0
1288	0
1289	1
1290	0
1291	0
1292	0
1293	1
1294	0
1295	0
1296	0
1297	0
1298	1
1299	0
1300	1
1301	1
1302	0
1303	0
1304	0
1305	1
1306	0
1307	1
1308	0
1309	0
1310	0
1311	1
1312	1
1313	1
1314	0
1315	0
1316	0
1317	0
1318	0
1319	1
1320	0
1321	1
1322	1
1323	0
1324	0
1325	0
1326	1
1327	0
1328	0
1329	1
1330	1
1331	1
1332	0
1333	1
1334	0
1335	0
1336	1
1337	1
1338	0
1339	0
1340	0
1341	0
1342	1
1343	1
1344	0
1345	0
1346	0
1347	1
1348	0
1349	1
1350	1
1351	1
1352	0
1353	1
1354	1
1355	1
1356	1
1357	0
1358	0
1359	1
1360	1
1361	0
1362	0
1363	0
1364	0
1365	1
1366	0
1367	1
1368	1
1369	1
1370	1
1371	1
1372	1
1373	1
1374	0
1375	1
1376	1
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	1
1385	1
1386	1
1387	1
1388	0
1389	1
1390	1
1391	0
1392	1
1393	0
1394	0
1395	0
1396	0
1397	1
1398	1
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	1
1406	1
1407	1
1408	0
1409	0
1410	0
1411	0
1412	1
1413	0
1414	0
1415	1
1416	0
1417	0
1418	1
1419	0
1420	0
1421	1
1422	1
1423	1
1424	0
1425	0
1426	1
1427	0
1428	0
1429	0
1430	0
1431	1
1432	1
1433	0
1434	1
1435	1
1436	1
1437	0
1438	1
1439	0
1440	1
1441	0
1442	0
1443	1
1444	0
1445	1
1446	0
1447	0
1448	1
1449	1
1450	1
1451	1
1452	1
1453	0
1454	0
1455	0
1456	0
1457	1
1458	0
1459	1
1460	0
1461	1
1462	0
1463	1
1464	0
1465	0
1466	0
1467	0
1468	0
1469	1
1470	1
1471	0
1472	0
1473	0
1474	1
1475	0
1476	0
1477	1
1478	0
1479	0
1480	1
1481	0
1482	0
1483	1
1484	0
1485	0
1486	0
1487	0
1488	1
1489	1
1490	0
1491	0
1492	1
1493	1
1494	1
1495	1
1496	1
1497	0
1498	1
1499	1
1500	1
1501	1
1502	1
1503	1
1504	1
1505	1
1506	1
1507	1
1508	1
1509	1
1510	0
1511	1
1512	0
1513	1
1514	1
1515	1
1516	1
1517	1
1518	1
1519	1
1520	1
1521	1
1522	1
1523	0
1524	0
1525	0
1526	1
1527	1
1528	1
1529	0
1530	1
1531	1
1532	1
1533	1
1534	1
1535	0
1536	1
1537	0
1538	0
1539	1
1540	0
1541	0
1542	0
1543	0
1544	1
1545	0
1546	1
1547	1
1548	0
1549	0
1550	1
1551	1
1552	0
1553	0
1554	0
1555	0
1556	1
1557	0
1558	1
1559	0
1560	1
1561	0
1562	0
1563	1
1564	1
1565	1
1566	1
1567	1
1568	0
1569	1
1570	0
1571	1
1572	1
1573	1
1574	1
1575	0
1576	0
1577	0
1578	0
1579	1
1580	1
1581	1
1582	1
1583	1
1584	0
1585	0
1586	0
1587	1
1588	1
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	1
1596	0
1597	1
1598	1
1599	1
1600	1
1601	0
1602	1
1603	0
1604	1
1605	1
1606	0
1607	1
1608	0
1609	0
1610	1
1611	1
1612	0
1613	0
1614	0
1615	1
1616	1
1617	0
1618	0
1619	0
1620	0
1621	0
1622	1
1623	0
1624	1
1625	1
1626	0
1627	1
1628	0
1629	0
1630	1
1631	1
1632	1
1633	0
1634	1
1635	1
1636	1
1637	1
1638	1
1639	1
1640	1
1641	1
1642	0
1643	1
1644	0
1645	0
1646	1
1647	1
1648	0
1649	1
1650	1
1651	0
1652	1
1653	0
1654	0
1655	0
1656	0
1657	1
1658	0
1659	1
1660	0
1661	0
1662	0
1663	1
1664	1
1665	1
1666	0
1667	0
1668	0
1669	0
1670	1
1671	0
1672	0
1673	1
1674	0
1675	1
1676	1
1677	0
1678	1
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	1
1686	1
1687	0
1688	1
1689	1
1690	1
1691	0
1692	0
1693	0
1694	1
1695	1
1696	0
1697	0
1698	0
1699	1
1700	1
1701	0
1702	0
1703	0
1704	1
1705	0
1706	1
1707	0
1708	1
1709	1
1710	1
1711	0
1712	0
1713	1
1714	1
1715	1
1716	0
1717	0
1718	1
1719	1
1720	1
1721	0
1722	0
1723	1
1724	1
1725	0
1726	1
1727	1
1728	0
1729	1
1730	0
1731	0
1732	0
1733	1
1734	0
1735	0
1736	1
1737	0
1738	1
1739	1
1740	1
1741	0
1742	0
1743	1
1744	0
1745	1
1746	0
1747	0
1748	1
1749	0
1750	1
1751	0
1752	1
1753	1
1754	0
1755	0
1756	1
1757	1
1758	0
1759	1
1760	0
1761	0
1762	0
1763	1
1764	1
1765	0
1766	0
1767	0
1768	0
1769	0
1770	1
1771	0
1772	1
1773	1
1774	1
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	1
1783	1
1784	1
1785	0
1786	0
1787	0
1788	0
1789	1
1790	0
1791	0
1792	1
1793	0
1794	1
1795	1
1796	1
1797	1
1798	0
1799	1
1800	1
1801	1
1802	1
1803	1
1804	0
1805	1
1806	1
1807	1
1808	0
1809	1
1810	0
1811	0
1812	1
1813	0
1814	0
1815	1
1816	0
1817	0
1818	1
1819	1
1820	0
1821	0
1822	0
1823	1
1824	0
1825	0
1826	0
1827	0
1828	1
1829	1
1830	1
1831	1
1832	1
1833	1
1834	0
1835	0
1836	1
1837	1
1838	1
1839	1
1840	1
1841	1
1842	0
1843	1
1844	0
1845	1
1846	1
1847	1
1848	1
1849	1
1850	0
1851	1
1852	0
1853	0
1854	0
1855	1
1856	1
1857	1
1858	0
1859	0
1860	1
1861	1
1862	0
1863	0
1864	1
1865	0
1866	0
1867	1
1868	0
1869	1
1870	1
1871	0
1872	0
1873	1
1874	0
1875	0
1876	0
1877	1
1878	1
1879	1
1880	0
1881	1
1882	1
1883	0
1884	0
1885	1
1886	1
1887	1
1888	0
1889	1
1890	1
1891	0
1892	1
1893	0
1894	0
1895	1
1896	1
1897	0
1898	0
1899	0
1900	0
1901	1
1902	0
1903	1
1904	1
1905	1
1906	0
1907	0
1908	0
1909	0
1910	1
1911	0
1912	1
1913	0
1914	0
1915	0
1916	1
1917	1
1918	0
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	1
1926	0
1927	1
1928	1
1929	0
1930	1
1931	1
1932	0
1933	1
1934	1
1935	1
1936	1
1937	1
1938	0
1939	1
1940	1
1941	1
1942	1
1943	0
1944	1
1945	0
1946	0
1947	0
1948	0
1949	1
1950	1
1951	0
1952	1
1953	0
1954	0
1955	0
1956	1
1957	0
1958	1
1959	1
1960	1
1961	0
1962	0
1963	0
1964	0
1965	1
1966	0
1967	1
1968	0
1969	0
1970	0
1971	0
1972	0
1973	1
1974	1
1975	0
1976	1
1977	1
1978	1
1979	1
1980	0
1981	0
1982	0
1983	1
1984	0
1985	0
1986	0
1987	0
1988	1
1989	0
1990	1
1991	0
1992	0
1993	0
1994	1
1995	0
1996	1
1997	1
1998	0
1999	0
2000	1
2001	0
2002	0
2003	1
2004	1
2005	1
2006	1
2007	1
2008	0
2009	1
2010	0
2011	1
2012	0
2013	1
2014	0
2015	0
2016	1
2017	1
2018	1
2019	1
2020	1
2021	1
2022	0
2023	0
2024	0
2025	1
2026	0
2027	1
2028	0
2029	0
2030	1
2031	0
2032	0
2033	0
2034	0
2035	0
2036	1
2037	1
2038	1
2039	0
2040	0
2041	1
2042	1
2043	0
2044	0
2045	0
2046	1
2047	0
2048	0
2049	1
2050	1
2051	1
2052	0
2053	0
2054	1
2055	0
2056	0
2057	1
2058	1
2059	0
2060	0
2061	0
2062	0
2063	1
2064	1
2065	0
2066	0
2067	0
2068	1
2069	0
2070	0
2071	0
2072	1
2073	0
2074	0
2075	1
2076	0
2077	0
2078	1
2079	0
2080	1
2081	0
2082	1
2083	1
2084	0
2085	1
2086	1
2087	1
2088	1
2089	0
2090	0
2091	1
2092	1
2093	0
2094	1
2095	0
2096	0
2097	0
2098	0
2099	1
2100	0
2101	0
2102	0
2103	0
2104	0
2105	1
2106	0
2107	0
2108	1
2109	1
2110	0
2111	1
2112	0
2113	0
2114	0
2115	0
2116	1
2117	1
2118	0
2119	0
2120	0
2121	0
2122	0
2123	0
2124	1
2125	0
2126	0
2127	1
2128	0
2129	0
2130	1
2131	0
2132	1
2133	1
2134	1
2135	1
2136	1
2137	0
2138	1
2139	1
2140	1
2141	0
2142	1
2143	0
2144	0
2145	0
2146	1
2147	0
2148	0
2149	1
2150	1
2151	1
2152	0
2153	1
2154	0
2155	0
2156	0
2157	1
2158	1
2159	0
2160	1
2161	1
2162	1
2163	1
2164	0
2165	0
2166	0
2167	0
2168	1
2169	1
2170	1
2171	0
2172	0
2173	1
2174	1
2175	1
2176	0
2177	0
2178	1
2179	1
2180	1
2181	0
2182	1
2183	0
2184	1
2185	0
2186	0
2187	0
2188	0
2189	0
2190	1
2191	0
2192	1
2193	1
2194	1
2195	0
2196	1
2197	0
2198	0
2199	0
2200	0
2201	1
2202	0
2203	0
2204	0
2205	1
2206	0
2207	0
2208	0
2209	1
2210	1
2211	1
2212	0
2213	0
2214	0
2215	1
2216	0
2217	0
2218	0
2219	1
2220	1
2221	0
2222	0
2223	0
2224	1
2225	1
2226	0
2227	0
2228	1
2229	1
2230	1
2231	0
2232	0
2233	0
2234	0
2235	1
2236	0
2237	0
2238	1
2239	1
2240	1
2241	1
2242	0
2243	0
2244	0
2245	0
2246	1
2247	0
2248	1
2249	1
2250	1
2251	1
2252	0
2253	1
2254	0
2255	0
2256	0
2257	1
2258	0
2259	0
2260	0
2261	1
2262	0
2263	1
2264	1
2265	0
2266	1
2267	1
2268	1
2269	0
2270	1
2271	1
2272	0
2273	1
2274	0
2275	0
2276	0
2277	1
2278	0
2279	1
2280	0
2281	1
2282	0
2283	1
2284	0
2285	0
2286	1
2287	1
2288	1
2289	0
2290	0
2291	1
2292	0
2293	0
2294	1
2295	1
2296	1
2297	0
2298	1
2299	1
2300	1
2301	1
2302	0
2303	0
2304	0
2305	0
2306	0
2307	1
2308	0
2309	1
2310	1
2311	1
2312	0
2313	0
2314	1
2315	1
2316	0
2317	1
2318	0
2319	0
2320	1
2321	1
2322	0
2323	0
2324	0
2325	1
2326	0
2327	1
2328	0
2329	0
2330	1
2331	1
2332	0
2333	1
2334	1
2335	0
2336	1
2337	0
2338	0
2339	0
2340	0
2341	0
2342	1
2343	0
2344	1
2345	0
2346	0
2347	0
2348	1
2349	1
2350	0
2351	0
2352	0
2353	0
2354	1
2355	1
2356	1
2357	1
2358	1
2359	1
2360	0
2361	1
2362	1
2363	1
2364	1
2365	1
2366	0
2367	1
2368	1
2369	1
2370	1
2371	0
2372	0
2373	1
2374	0
2375	1
2376	0
2377	0
2378	0
2379	1
2380	0
2381	1
2382	1
2383	0
2384	0
2385	1
2386	0
2387	0
2388	1
2389	0
2390	1
2391	1
2392	1
2393	0
2394	1
2395	1
2396	0
2397	1
2398	0
2399	0
2400	0
2401	0
2402	1
2403	1
2404	0
2405	0
2406	1
2407	0
2408	0
2409	0
2410	0
2411	0
2412	0
2413	1
2414	1
2415	0
2416	1
2417	0
2418	1
2419	0
2420	1
2421	1
2422	0
2423	1
2424	0
2425	0
2426	1
2427	1
2428	0
2429	1
2430	1
2431	1
2432	1
2433	1
2434	0
2435	1
2436	1
2437	1
2438	0
2439	1
2440	0
2441	1
2442	1
2443	1
2444	0
2445	0
2446	1
2447	0
2448	0
2449	0
2450	0
2451	0
2452	1
2453	1
2454	1
2455	1
2456	0
2457	1
2458	1
2459	1
2460	0
2461	1
2462	1
2463	0
2464	0
2465	1
2466	1
2467	1
2468	0
2469	1
2470	0
2471	1
2472	0
2473	0
2474	1
2475	0
2476	1
2477	0
2478	0
2479	1
2480	1
2481	0
2482	0
2483	1
2484	1
2485	0
2486	1
2487	0
2488	0
2489	1
2490	0
2491	0
2492	0
2493	1
2494	1
2495	0
2496	0
2497	0
2498	0
2499	1
2500	0
2501	0
2502	0
2503	0
2504	1
2505	0
2506	1
2507	0
2508	0
2509	0
2510	0
2511	0
2512	0
2513	1
2514	1
2515	1
2516	1
2517	1
2518	1
2519	1
2520	0
2521	0
2522	1
2523	1
2524	0
2525	1
2526	1
2527	0
2528	0
2529	1
2530	0
2531	0
2532	1
2533	1
2534	0
2535	1
2536	1
2537	1
2538	0
2539	0
2540	1
2541	1
2542	0
2543	1
2544	0
2545	1
2546	1
2547	1
2548	1
2549	1
2550	1
2551	0
2552	1
2553	0
2554	0
2555	0
2556	0
2557	1
2558	1
2559	0
2560	0
2561	0
2562	1
2563	1
2564	0
2565	1
2566	0
2567	0
2568	0
2569	0
2570	1
2571	1
2572	1
2573	1
2574	0
2575	0
2576	1
2577	1
2578	0
2579	1
2580	1
2581	0
2582	1
2583	0
2584	1
2585	1
2586	0
2587	0
2588	0
2589	0
2590	1
2591	1
2592	0
2593	1
2594	0
2595	0
2596	1
2597	0
2598	1
2599	0
2600	0
2601	1
2602	0
2603	0
2604	1
2605	0
2606	0
2607	0
2608	0
2609	1
2610	1
2611	0
2612	1
2613	0
2614	0
2615	0
2616	1
2617	1
2618	0
2619	1
2620	0
2621	1
2622	0
2623	1
2624	0
2625	0
2626	0
2627	1
2628	1
2629	0
2630	0
2631	1
2632	0
2633	0
2634	1
2635	0
2636	1
2637	1
2638	0
2639	0
2640	1
2641	0
2642	1
2643	1
2644	1
2645	1
2646	1
2647	1
2648	1
2649	1
2650	1
2651	0
2652	1
2653	0
2654	1
2655	1
2656	1
2657	1
2658	0
2659	1
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	1
2669	1
2670	0
2671	0
2672	1
2673	0
2674	1
2675	1
2676	1
2677	1
2678	1
2679	1
2680	1
2681	0
2682	0
2683	0
2684	1
2685	1
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	1
2697	1
2698	0
2699	1
2700	1
2701	1
2702	0
2703	1
2704	0
2705	0
2706	1
2707	1
2708	1
2709	0
2710	0
2711	1
2712	1
2713	0
2714	0
2715	0
2716	0
2717	1
2718	0
2719	0
2720	1
2721	0
2722	0
2723	1
2724	1
2725	1
2726	0
2727	1
2728	1
2729	0
2730	1
2731	1
2732	0
2733	0
2734	1
2735	0
2736	1
2737	1
2738	0
2739	1
2740	1
2741	0
2742	0
2743	0
2744	1
2745	1
2746	1
2747	0
2748	1
2749	1
2750	0
2751	1
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	1
2759	1
2760	1
2761	0
2762	0
2763	1
2764	1
2765	0
2766	1
2767	1
2768	1
2769	1
2770	1
2771	1
2772	1
2773	0
2774	1
2775	1
2776	0
2777	0
2778	1
2779	1
2780	1
2781	1
2782	0
2783	1
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	1
2792	1
2793	1
2794	0
2795	1
2796	0
2797	0
2798	0
2799	0
2800	0
2801	1
2802	1
2803	0
2804	1
2805	1
2806	1
2807	0
2808	0
2809	0
2810	1
2811	0
2812	0
2813	1
2814	0
2815	1
2816	0
2817	0
2818	1
2819	1
2820	0
2821	1
2822	0
2823	1
2824	1
2825	0
2826	0
2827	0
2828	0
2829	1
2830	0
2831	0
2832	0
2833	0
2834	1
2835	0
2836	0
2837	0
2838	1
2839	1
2840	0
2841	1
2842	1
2843	0
2844	0
2845	1
2846	1
2847	1
2848	0
2849	0
2850	0
2851	0
2852	1
2853	1
2854	1
2855	1
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	1
2863	0
2864	1
2865	1
2866	0
2867	0
2868	1
2869	1
2870	0
2871	0
2872	1
2873	1
2874	1
2875	1
2876	1
2877	1
2878	0
2879	1
2880	1
2881	0
2882	0
2883	1
2884	1
2885	0
2886	1
2887	0
2888	0
2889	0
2890	1
2891	1
2892	0
2893	0
2894	1
2895	0
2896	1
2897	0
2898	0
2899	0
2900	1
2901	0
2902	1
2903	0
2904	1
2905	1
2906	0
2907	1
2908	0
2909	0
2910	0
2911	1
2912	1
2913	1
2914	1
2915	0
2916	1
2917	0
2918	0
2919	1
2920	0
2921	0
2922	0
2923	0
2924	1
2925	1
2926	0
2927	1
2928	1
2929	0
2930	0
2931	0
2932	0
2933	1
2934	0
2935	0
2936	0
2937	0
2938	1
2939	0
2940	0
2941	0
2942	1
2943	0
2944	1
2945	0
2946	1
2947	1
2948	0
2949	1
2950	0
2951	0
2952	1
2953	1
2954	1
2955	0
2956	1
2957	0
2958	0
2959	0
2960	0
2961	1
2962	1
2963	0
2964	0
2965	1
2966	1
2967	0
2968	1
2969	0
2970	1
2971	1
2972	0
2973	0
2974	0
2975	1
2976	0
2977	1
2978	0
2979	0
2980	0
2981	1
2982	0
2983	0
2984	0
2985	1
2986	1
2987	0
2988	1
2989	1
2990	0
2991	0
2992	0
2993	0
2994	1
2995	1
2996	0
2997	1
